Row ID,Order Date,Ship Date,Country,State,Postal Code,Region,Catedory,Sub-Category,Product name,Sales,Quantity,Discount,Profit
1336,18/05/2021,24/05/2021,México,Colima,44105,West,Technology,Phones,Apple iPhone 5,779.796,2,0.4,-168.9558
1337,21/10/2020,21/10/2020,México,Sonora,74403,North,Technology,Phones,Polycom VVX 310 VoIP phone,1439.92,8,0.0,374.3792
1338,21/10/2020,21/10/2020,México,Sonora,74403,North,Furniture,Tables,Bevis Boat-Shaped Conference Table,262.11,1,0.0,62.9064
1339,05/11/2018,09/11/2018,México,Nayarit,28110,West,Furniture,Chairs,Harbour Creations Steel Folding Chair,207.0,3,0.2,25.875
1340,01/08/2020,07/08/2020,México,Baja California Sur,78745,North,Technology,Machines,Bady BDG101FRU Card Printer,1439.9820000000002,3,0.4,-263.9967
1341,01/08/2020,07/08/2020,México,Baja California Sur,78745,North,Office Supplies,Paper,Xerox 1998,36.288000000000004,7,0.2,12.7008
1342,19/02/2020,21/02/2020,México,Chihuahua,30076,North,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,1245.86,7,0.0,361.2994
1343,01/08/2021,05/08/2021,México,Nayarit,28205,West,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,17.544,3,0.2,5.9211
1344,01/08/2021,05/08/2021,México,Nayarit,28205,West,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,44.128,4,0.2,12.1352
1345,01/08/2021,05/08/2021,México,Nayarit,28205,West,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,62.92,1,0.2,10.2245
1346,01/08/2021,05/08/2021,México,Nayarit,28205,West,Office Supplies,Paper,Xerox 1916,78.304,2,0.2,29.364
1347,18/07/2019,23/07/2019,México,Tabasco,42104,East,Furniture,Chairs,Hon Olson Stacker Stools,140.81,1,0.0,39.4268
1348,09/02/2018,11/02/2018,México,Baja California Sur,78207,North,Office Supplies,Labels,Round Specialty Laser Printer Labels,40.096,4,0.2,13.5324
1349,09/02/2018,11/02/2018,México,Baja California Sur,78207,North,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",40.784,2,0.6,-30.588
1350,29/07/2020,02/08/2020,México,Guanajuato,98115,West,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,90.57,3,0.0,11.7741
1353,20/07/2018,25/07/2018,México,Cohaulia,46614,,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",34.76,1,0.0,9.7328
1354,20/07/2018,25/07/2018,México,Cohaulia,46614,,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,831.2,5,0.0,124.68
1355,20/07/2018,25/07/2018,México,Cohaulia,46614,,Office Supplies,Paper,Xerox 1981,26.4,5,0.0,11.88
1356,20/07/2018,25/07/2018,México,Cohaulia,46614,,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",106.75,7,0.0,49.105
1357,20/07/2018,25/07/2018,México,Cohaulia,46614,,Office Supplies,Paper,Tops White Computer Printout Paper,97.82,2,0.0,45.9754
1358,20/07/2018,25/07/2018,México,Cohaulia,46614,,Office Supplies,Storage,Eldon Portable Mobile Manager,141.4,5,0.0,38.178000000000004
1359,12/05/2020,15/05/2020,México,Baja California Sur,77041,North,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,127.92,5,0.2,-15.99
1360,12/05/2020,15/05/2020,México,Baja California Sur,77041,North,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",34.24,4,0.8,-53.071999999999996
1361,26/03/2020,27/03/2020,México,Yucatán,10009,East,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",257.568,2,0.2,-28.9764
1362,26/03/2020,27/03/2020,México,Yucatán,10009,East,Technology,Phones,Nokia Lumia 521 (T-Mobile),119.96,4,0.0,33.5888
1363,12/11/2021,12/11/2021,México,Baja California Sur,78207,North,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",49.632,4,0.2,4.9632
1364,13/10/2019,17/10/2019,México,Chiapas,80013,East,Furniture,Tables,Hon 5100 Series Wood Tables,727.45,5,0.5,-465.56800000000004
1365,13/10/2019,17/10/2019,México,Chiapas,80013,East,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",24.96,3,0.2,4.368
1366,12/11/2020,12/11/2020,México,Colima,43055,West,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,370.782,3,0.4,-92.6955
1367,15/04/2020,18/04/2020,México,Hidalgo,89015,Center,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",196.45,5,0.0,70.722
1368,25/06/2018,01/07/2018,México,Guerrero,19143,West,Office Supplies,Paper,Xerox 211,31.104,6,0.2,10.8864
1369,25/06/2018,01/07/2018,México,Guerrero,19143,West,Office Supplies,Storage,Tennsco Industrial Shelving,78.256,2,0.2,-17.6076
1370,26/08/2019,29/08/2019,México,Guanajuato,98103,West,Office Supplies,Paper,Xerox 1931,6.48,1,0.0,3.1104
1371,21/11/2020,25/11/2020,México,Guanajuato,99207,West,Furniture,Tables,Safco Drafting Table,70.98,1,0.0,20.5842
1372,04/06/2021,09/06/2021,México,Colima,43229,West,Office Supplies,Paper,Easy-staple paper,16.224,2,0.2,5.8812
1373,10/03/2019,16/03/2019,México,Yucatán,11561,East,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,176.78400000000002,1,0.2,-22.098000000000003
1374,25/03/2020,29/03/2020,México,Baja California Sur,78207,North,Technology,Phones,Panasonic KX-TG9471B,470.376,3,0.2,47.0376
1375,28/03/2020,02/04/2020,México,Oaxaca,32216,East,Office Supplies,Binders,Canvas Sectional Post Binders,68.742,9,0.7,-48.1194
1376,05/03/2018,05/03/2018,México,Yucatán,10011,East,Office Supplies,Envelopes,Staple envelope,29.34,3,0.0,14.67
1377,05/03/2018,05/03/2018,México,Yucatán,10011,East,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",383.60699999999997,7,0.1,63.9345
1378,05/03/2018,05/03/2018,México,Yucatán,10011,East,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",563.4,4,0.0,67.608
1379,13/11/2019,17/11/2019,México,Guerrero,19143,West,Office Supplies,Paper,White Computer Printout Paper by Universal,217.05599999999998,7,0.2,78.6828
1380,19/01/2020,23/01/2020,México,Baja California Sur,76248,North,Office Supplies,Labels,Avery 510,6.0,2,0.2,2.1
1381,13/05/2021,15/05/2021,México,Oaxaca,33012,East,Office Supplies,Fasteners,Staples,7.104,2,0.2,2.3976
1382,13/05/2021,15/05/2021,México,Oaxaca,33012,East,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,8,0.7,-331.96
1383,21/10/2021,22/10/2021,México,Colima,45014,West,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,121.792,4,0.2,13.7016
1384,21/10/2021,22/10/2021,México,Colima,45014,West,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",409.59,3,0.4,-122.87700000000001
1385,22/12/2020,24/12/2020,México,Oaxaca,32127,East,Office Supplies,Envelopes,Staple envelope,7.824,1,0.2,2.9339999999999997
1386,24/11/2019,29/11/2019,México,Tlaxcala,97504,Center,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",24.784000000000002,1,0.2,7.745
1387,02/12/2020,05/12/2020,México,Sinaloa,22901,North,Office Supplies,Art,Newell 309,34.65,3,0.0,10.395
1388,31/12/2018,04/01/2019,México,Estado de México,59801,Center,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,487.98400000000004,2,0.2,152.495
1389,03/10/2020,06/10/2020,México,Baja California,55407,North,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2,0.0,843.1706
1390,29/08/2021,02/09/2021,México,Oaxaca,33178,East,Office Supplies,Envelopes,Jiffy Padded Mailers with Self-Seal Closure,29.808000000000003,2,0.2,10.8054
1391,29/08/2021,02/09/2021,México,Oaxaca,33178,East,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,505.176,4,0.7,-336.784
1392,29/08/2021,02/09/2021,México,Oaxaca,33178,East,Furniture,Tables,Balt Solid Wood Rectangular Table,174.0585,3,0.45,-110.7645
1393,20/08/2019,23/08/2019,México,Verracruz,48205,,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",14.78,2,0.0,3.9906
1394,21/10/2020,22/10/2020,México,Tlaxcala,97477,Center,Office Supplies,Paper,Xerox 218,5.184,1,0.2,1.8144
1395,21/10/2020,22/10/2020,México,Tlaxcala,97477,Center,Furniture,Chairs,Global Comet Stacking Armless Chair,478.48,2,0.2,47.848
1396,21/10/2020,22/10/2020,México,Tlaxcala,97477,Center,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,28.4,2,0.2,6.745
1397,21/10/2020,24/10/2020,México,Cohaulia,46203,,Office Supplies,Storage,SAFCO Boltless Steel Shelving,909.12,8,0.0,9.0912
1398,17/05/2019,21/05/2019,México,Oaxaca,32712,East,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,2.952,2,0.7,-2.1648
1399,17/05/2019,21/05/2019,México,Oaxaca,32712,East,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",27.018,6,0.7,-21.6144
1400,18/12/2020,23/12/2020,México,Yucatán,11572,East,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",18.96,2,0.0,8.532
1401,03/07/2020,06/07/2020,México,Baja California Sur,77041,North,Office Supplies,Paper,Xerox 1891,273.89599999999996,7,0.2,92.4399
1402,03/07/2020,06/07/2020,México,Baja California Sur,77041,North,Technology,Machines,Hewlett-Packard Deskjet 5550 Printer,597.132,3,0.4,49.761
1403,15/01/2021,21/01/2021,México,Chihuahua,30076,North,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,149.95,5,0.0,65.97800000000001
1404,30/04/2020,05/05/2020,México,Oaxaca,33437,East,Office Supplies,Labels,Avery 474,4.6080000000000005,2,0.2,1.6704
1405,30/04/2020,05/05/2020,México,Oaxaca,33437,East,Office Supplies,Art,Staples in misc. colors,15.527999999999999,3,0.2,4.8525
1406,30/04/2020,05/05/2020,México,Oaxaca,33437,East,Office Supplies,Labels,Avery 499,11.952,3,0.2,3.8844
1407,30/10/2018,01/11/2018,México,Verracruz,48227,,Technology,Phones,Panasonic KX T7736-B Digital phone,299.9,2,0.0,74.975
1408,17/08/2020,19/08/2020,México,Yucatán,13601,East,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,5,0.2,302.373
1409,17/08/2020,19/08/2020,México,Yucatán,13601,East,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,462.564,2,0.1,97.6524
1410,03/10/2018,09/10/2018,México,Guerrero,19601,West,Office Supplies,Storage,Staple magnet,15.008,2,0.2,1.5008
1411,08/07/2019,10/07/2019,México,Baja California Sur,76017,North,Technology,Phones,Cisco SPA 502G IP Phone,863.64,9,0.2,107.955
1412,08/07/2019,10/07/2019,México,Baja California Sur,76017,North,Office Supplies,Art,Newell 345,47.61600000000001,3,0.2,3.5712
1413,28/11/2020,01/12/2020,México,Chiapas,80219,East,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.76799999999999,2,0.2,31.0688
1414,16/03/2020,18/03/2020,México,Guanajuato,98105,West,Office Supplies,Paper,Xerox 214,6.48,1,0.0,3.1104
1415,16/03/2020,18/03/2020,México,Guanajuato,98105,West,Office Supplies,Storage,Safco Commercial Shelving,46.51,1,0.0,1.8604
1416,16/03/2020,18/03/2020,México,Guanajuato,98105,West,Technology,Phones,Mitel MiVoice 5330e IP Phone,659.9760000000001,3,0.2,49.4982
1417,27/11/2019,29/11/2019,México,Nuevo León,85254,North,Technology,Phones,Motorola Moto X,271.992,1,0.2,23.7993
1418,06/08/2020,10/08/2020,México,Aguascalientes,70506,West,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,145.74,3,0.0,23.3184
1419,06/08/2020,10/08/2020,México,Aguascalientes,70506,West,Furniture,Furnishings,Longer-Life Soft White Bulbs,15.4,5,0.0,7.392
1420,08/07/2019,12/07/2019,México,Chiapas,80020,East,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,19.968,2,0.7,-13.312000000000001
1421,08/07/2019,12/07/2019,México,Chiapas,80020,East,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",33.488,7,0.2,-1.2558
1422,08/07/2019,12/07/2019,México,Chiapas,80020,East,Office Supplies,Binders,Wilson Jones Active Use Binders,8.736,4,0.7,-6.1152
1423,08/07/2019,12/07/2019,México,Chiapas,80020,East,Furniture,Chairs,SAFCO Arco Folding Chair,662.88,3,0.2,74.574
1424,29/08/2020,01/09/2020,México,Durango,62301,North,Office Supplies,Labels,Avery 505,47.36,4,0.2,17.76
1425,29/08/2020,01/09/2020,México,Durango,62301,North,Office Supplies,Storage,Advantus Rolling Storage Box,27.44,2,0.2,2.401
1426,29/08/2020,01/09/2020,México,Durango,62301,North,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,3.24,9,0.8,-5.184
1427,20/06/2019,26/06/2019,México,Baja California Sur,75007,North,Technology,Accessories,Logitech Trackman Marble Mouse,95.96799999999999,4,0.2,26.3912
1428,20/06/2019,26/06/2019,México,Baja California Sur,75007,North,Office Supplies,Paper,Xerox 206,10.368,2,0.2,3.6288
1429,02/09/2020,06/09/2020,México,Yucatán,10009,East,Office Supplies,Art,Newell 324,23.1,2,0.0,6.468
1430,02/09/2020,06/09/2020,México,Yucatán,10009,East,Furniture,Furnishings,DAX Cubicle Frames - 8x10,11.54,2,0.0,3.4619999999999997
1431,02/09/2020,06/09/2020,México,Yucatán,10009,East,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,254.52599999999998,1,0.4,-93.3262
1432,02/09/2020,06/09/2020,México,Yucatán,10009,East,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,12.98,1,0.0,3.7642
1433,02/09/2020,06/09/2020,México,Yucatán,10009,East,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",26.432,8,0.2,8.9208
1434,02/09/2020,06/09/2020,México,Yucatán,10009,East,Technology,Phones,Cisco SPA508G,197.97,3,0.0,57.4113
1435,02/09/2020,06/09/2020,México,Yucatán,10009,East,Office Supplies,Labels,Avery 518,18.9,6,0.0,9.072000000000001
1436,02/09/2020,06/09/2020,México,Yucatán,10009,East,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1282.41,5,0.1,213.735
1437,02/09/2020,06/09/2020,México,Yucatán,10009,East,Office Supplies,Art,BIC Brite Liner Grip Highlighters,4.92,3,0.0,2.214
1438,02/09/2020,06/09/2020,México,Yucatán,10009,East,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238.0,2,0.0,38.08
1439,02/09/2020,06/09/2020,México,Yucatán,10009,East,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97,3,0.0,40.3128
1440,02/09/2020,06/09/2020,México,Yucatán,10009,East,Office Supplies,Paper,Xerox 1962,17.12,4,0.0,7.704
1441,23/09/2020,29/09/2020,México,Sonora,74133,North,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96,4,0.0,102.186
1442,06/05/2020,11/05/2020,México,Durango,60623,North,Office Supplies,Art,Blackstonian Pencils,6.4079999999999995,3,0.2,0.6408
1443,06/05/2020,11/05/2020,México,Durango,60623,North,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395
1444,14/12/2021,19/12/2021,México,Durango,60610,North,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.104,4,0.8,-8.6768
1445,14/12/2021,19/12/2021,México,Durango,60610,North,Office Supplies,Fasteners,Assorted Color Push Pins,2.8960000000000004,2,0.2,0.4706
1446,14/12/2021,19/12/2021,México,Durango,60610,North,Technology,Accessories,Belkin Standard 104 key USB Keyboard,35.016,3,0.2,-2.1885
1447,08/05/2018,12/05/2018,México,Tlaxcala,97301,Center,Office Supplies,Art,Newell 321,5.247999999999999,2,0.2,0.5904
1448,14/04/2019,14/04/2019,México,Nuevo León,85301,North,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,933.5360000000001,4,0.2,105.0228
1449,14/04/2019,14/04/2019,México,Nuevo León,85301,North,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",42.976000000000006,4,0.2,4.2976
1450,14/12/2018,16/12/2018,México,Chihuahua,31907,North,Office Supplies,Binders,3-ring staple pack,3.76,2,0.0,1.8048
1451,03/12/2021,09/12/2021,México,Sonora,73120,North,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,479.96,4,0.0,134.3888
1452,25/07/2019,27/07/2019,México,Colima,43229,West,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1439.976,4,0.4,191.9968
1453,24/02/2020,28/02/2020,México,Guerrero,19134,West,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",4.956,4,0.7,-3.7996
1454,25/06/2020,02/07/2020,México,Tlaxcala,97477,Center,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,71.04,6,0.2,26.64
1455,25/06/2020,02/07/2020,México,Tlaxcala,97477,Center,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",5.343999999999999,2,0.2,0.7348
1456,25/06/2020,02/07/2020,México,Tlaxcala,97477,Center,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,11.304,3,0.2,-2.1195
1457,02/12/2020,04/12/2020,México,Baja California Sur,77036,North,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,294.62,5,0.8,-766.012
1458,02/12/2020,04/12/2020,México,Baja California Sur,77036,North,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,8.752,4,0.6,-3.7196
1459,06/02/2021,09/02/2021,México,Sinaloa,23320,North,Office Supplies,Labels,Avery 480,15.0,4,0.0,7.2
1460,06/02/2021,09/02/2021,México,Sinaloa,23320,North,Technology,Phones,Aastra 57i VoIP phone,161.61,1,0.0,42.0186
1461,06/02/2021,09/02/2021,México,Sinaloa,23320,North,Technology,Phones,AT&T CL82213,144.95,5,0.0,42.0355
1462,25/12/2020,28/12/2020,México,Tabasco,40214,East,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94,3,0.0,9.594
1463,25/12/2020,28/12/2020,México,Tabasco,40214,East,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",304.45,5,0.0,76.1125
1464,11/04/2020,18/04/2020,México,Baja California Sur,79424,North,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,11.364,3,0.8,-17.046
1465,03/08/2020,04/08/2020,México,Durango,60623,North,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",183.372,2,0.3,-36.6744
1466,15/11/2021,21/11/2021,México,Morelos,37604,Center,Office Supplies,Art,Newell 310,4.224,3,0.2,0.4752
1467,15/11/2021,21/11/2021,México,Morelos,37604,Center,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",333.056,2,0.2,29.1424
1468,15/11/2021,21/11/2021,México,Morelos,37604,Center,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",24.896,4,0.2,7.78
1469,11/12/2018,11/12/2018,México,Baja California Sur,77041,North,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,159.984,2,0.2,35.9964
1470,11/12/2018,11/12/2018,México,Baja California Sur,77041,North,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,46.343999999999994,3,0.2,4.6344
1471,13/03/2018,15/03/2018,México,Guanajuato,98103,West,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,2,0.0,39.7488
1472,09/12/2019,13/12/2019,México,Baja California Sur,76106,North,Office Supplies,Paper,Things To Do Today Pad,9.392000000000001,2,0.2,3.2872
1473,09/12/2019,13/12/2019,México,Baja California Sur,76106,North,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",9.328,1,0.2,0.8162
1474,25/09/2020,29/09/2020,México,Baja California,55901,North,Office Supplies,Binders,ACCOHIDE Binder by Acco,8.26,2,0.0,3.8822
1475,25/09/2020,29/09/2020,México,Baja California,55901,North,Furniture,Chairs,"Global Leather Task Chair, Black",269.97,3,0.0,51.2943
1476,23/01/2018,27/01/2018,México,Estado de México,59715,Center,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",29.04,3,0.0,13.9392
1477,23/01/2018,27/01/2018,México,Estado de México,59715,Center,Office Supplies,Labels,Avery 500,14.62,2,0.0,6.8714
1478,18/06/2018,23/06/2018,México,Nuevo León,85345,North,Office Supplies,Paper,Xerox 1922,11.952,3,0.2,4.3326
