Order ID,Order Date,Ship Date,Country,State,Postal Code,Region,Catedory,Sub-Category,Product name,Sales,Quantity,Discount,Profit,Unnamed: 14,Unnamed: 15,Unnamed: 16
1208,19/03/2018,20/03/2018,México,Guanajuato,98115,West,Office Supplies,Paper,Multicolor Computer Printout Paper,209.7,2,0.0,100.656,,,
1209,01/11/2018,03/11/2018,México,Guerrero,19140,West,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,35.36,2,0.2,-3.094,,,
1210,01/11/2018,03/11/2018,México,Guerrero,19140,West,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",3.168,2,0.2,-0.7128,,,
1211,26/09/2018,29/09/2018,México,Guerrero,19143,West,Office Supplies,Binders,Catalog Binders with Expanding Posts,121.104,6,0.7,-100.92,,,
1212,26/09/2018,29/09/2018,México,Guerrero,19143,West,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,45.894,1,0.4,-9.1788,,,
1213,18/11/2020,21/11/2020,México,Guanajuato,98105,West,Office Supplies,Storage,Eldon Portable Mobile Manager,169.68,6,0.0,45.8136,,,
1214,18/11/2020,21/11/2020,México,Guanajuato,98105,West,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,4,0.0,54.3332,,,
1215,18/11/2020,21/11/2020,México,Guanajuato,98105,West,Office Supplies,Fasteners,Binder Clips by OIC,2.96,2,0.0,1.4208,,,
1216,18/11/2020,21/11/2020,México,Guanajuato,98105,West,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",8.448,2,0.2,2.9568,,,
1217,18/11/2020,21/11/2020,México,Guanajuato,98105,West,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94,3,0.0,9.594,,,
1218,30/10/2020,06/11/2020,México,Guanajuato,98115,West,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",88.75200000000001,3,0.2,27.735,,,
1219,30/10/2020,06/11/2020,México,Guanajuato,98115,West,Office Supplies,Binders,Cardinal Slant-D Ring Binders,13.904000000000002,2,0.2,5.2139999999999995,,,
1220,30/04/2020,06/05/2020,México,Guerrero,19143,West,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,677.58,5,0.4,-158.102,,,
1221,30/04/2020,06/05/2020,México,Guerrero,19143,West,Office Supplies,Binders,GBC VeloBind Cover Sets,13.895999999999999,3,0.7,-9.264,,,
1222,24/11/2019,26/11/2019,México,Baja California Sur,75217,North,Office Supplies,Storage,Sterilite Officeware Hinged File Box,41.92,5,0.2,3.668,,,
1223,24/11/2019,26/11/2019,México,Baja California Sur,75217,North,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,297.57599999999996,3,0.2,-7.4394,,,
1224,24/11/2019,26/11/2019,México,Baja California Sur,75217,North,Office Supplies,Fasteners,Colored Push Pins,4.343999999999999,3,0.2,0.8688,,,
1225,24/11/2019,26/11/2019,México,Baja California Sur,75217,North,Technology,Accessories,Logitech G105 Gaming Keyboard,94.992,2,0.2,-2.3748,,,
1226,24/11/2019,26/11/2019,México,Baja California Sur,75217,North,Office Supplies,Paper,Xerox 1925,74.352,3,0.2,23.235,,,
1227,24/11/2019,26/11/2019,México,Baja California Sur,75217,North,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",14.04,3,0.2,1.5795,,,
1228,10/01/2018,15/01/2018,México,Yucatán,10011,East,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1018.1039999999999,4,0.4,-373.3048,,,
1229,19/10/2020,26/10/2020,México,Baja California Sur,77095,North,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,16.68,3,0.2,5.2125,,,
1230,22/03/2019,25/03/2019,México,Hidalgo,89031,Center,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,58.58,2,0.0,19.3314,,,
1231,03/07/2020,07/07/2020,México,Baja California Sur,75023,North,Technology,Phones,netTALK DUO VoIP Telephone Service,167.968,4,0.2,62.988,,,
1232,11/12/2018,12/12/2018,México,Sinaloa,23434,North,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",196.62,2,0.0,96.3438,,,
1233,17/09/2018,21/09/2018,México,Baja California Sur,77041,North,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,21.936,2,0.6,-10.4196,,,
1234,17/09/2018,21/09/2018,México,Baja California Sur,77041,North,Office Supplies,Binders,GBC Imprintable Covers,6.587999999999999,3,0.8,-10.2114,,,
1235,07/09/2021,13/09/2021,México,Guerrero,19134,West,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",64.78399999999999,1,0.2,-14.5764,,,
1236,07/09/2021,13/09/2021,México,Guerrero,19134,West,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,32.382,3,0.4,4.3176,,,
1237,07/09/2021,13/09/2021,México,Guerrero,19134,West,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,42.368,2,0.2,8.4736,,,
1238,07/09/2021,13/09/2021,México,Guerrero,19134,West,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,399.54,4,0.7,-559.356,,,
1239,24/04/2020,27/04/2020,México,Guerrero,19143,West,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",99.28,2,0.2,12.41,,,
1240,24/04/2020,27/04/2020,México,Guerrero,19143,West,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,1.188,2,0.7,-0.99,,,
1241,24/04/2020,27/04/2020,México,Guerrero,19143,West,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,7.518,2,0.7,-5.7638,,,
1242,10/12/2020,12/12/2020,México,Guerrero,19140,West,Office Supplies,Paper,Xerox 210,10.368,2,0.2,3.6288,,,
1243,10/12/2020,12/12/2020,México,Guerrero,19140,West,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,310.88,2,0.2,23.316,,,
1244,16/08/2021,20/08/2021,México,Guerrero,19143,West,Furniture,Tables,Chromcraft Rectangular Conference Tables,853.092,6,0.4,-227.4912,,,
1245,09/12/2020,15/12/2020,México,Cohaulia,46203,,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",33.45,5,0.0,15.387,,,
1246,09/12/2020,15/12/2020,México,Cohaulia,46203,,Office Supplies,Binders,Economy Binders,10.4,5,0.0,5.096,,,
1247,14/03/2019,19/03/2019,México,Colima,43229,West,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,21.88,5,0.2,6.2905,,,
1248,26/06/2019,29/06/2019,México,Baja California Sur,75023,North,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,13.616,2,0.2,3.5742,,,
1249,03/06/2021,07/06/2021,México,Guanajuato,98115,West,Furniture,Tables,KI Adjustable-Height Table,515.88,6,0.0,113.4936,,,
1250,13/07/2018,15/07/2018,México,Yucatán,10035,East,Office Supplies,Binders,GBC Plastic Binding Combs,11.808,2,0.2,4.2804,,,
1251,13/07/2018,15/07/2018,México,Yucatán,10035,East,Furniture,Chairs,Safco Contoured Stacking Chairs,1931.04,9,0.1,321.84,,,
1252,13/07/2018,15/07/2018,México,Yucatán,10035,East,Office Supplies,Paper,Easy-staple paper,9.96,2,0.0,4.6812,,,
1253,08/03/2019,08/03/2019,México,Nuevo León,85301,North,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",9.702,3,0.7,-7.1148,,,
1254,22/11/2018,26/11/2018,México,Guerrero,19120,West,Office Supplies,Binders,GBC Durable Plastic Covers,11.61,2,0.7,-9.288,,,
1255,30/01/2018,04/02/2018,México,Baja California Sur,77070,North,Office Supplies,Paper,Rediform Voice Mail Log Books,14.304,6,0.2,5.0064,,,
1256,08/09/2020,13/09/2020,México,Durango,60610,North,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,765.625,7,0.5,-566.5625,,,
1257,30/04/2019,04/05/2019,México,Yucatán,10011,East,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712000000000001,2,0.2,2.7956,,,
1258,19/05/2019,24/05/2019,México,Yucatán,10011,East,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,242.9,5,0.0,70.441,,,
1259,19/05/2019,24/05/2019,México,Yucatán,10011,East,Office Supplies,Storage,Safco Industrial Wire Shelving System,454.9,5,0.0,0.0,,,
1260,19/05/2019,24/05/2019,México,Yucatán,10011,East,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,35.92,4,0.0,15.0864,,,
1261,19/05/2019,24/05/2019,México,Yucatán,10011,East,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",39.76,8,0.0,12.3256,,,
1262,19/05/2019,24/05/2019,México,Yucatán,10011,East,Office Supplies,Binders,Recycled Easel Ring Binders,47.744,4,0.2,14.92,,,
1263,20/12/2018,25/12/2018,México,Durango,60623,North,Technology,Phones,Apple iPhone 5C,159.984,2,0.2,11.9988,,,
1264,20/12/2018,25/12/2018,México,Durango,60623,North,Technology,Accessories,Logitech G600 MMO Gaming Mouse,255.968,4,0.2,51.1936,,,
1265,20/12/2018,25/12/2018,México,Durango,60623,North,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",359.05800000000005,3,0.3,-71.8116,,,
1266,19/12/2018,20/12/2018,México,Guerrero,19143,West,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,434.352,3,0.2,43.4352,,,
1267,19/12/2018,20/12/2018,México,Guerrero,19143,West,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,3.552,2,0.2,0.444,,,
1268,19/12/2018,20/12/2018,México,Guerrero,19143,West,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,88.83200000000001,4,0.2,7.7728,,,
1269,29/04/2020,04/05/2020,México,Colima,43017,West,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1048.35,5,0.4,-69.89,,,
1270,07/02/2019,07/02/2019,México,Sinaloa,22153,North,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100.0,4,0.0,21.0,,,
1271,07/02/2019,07/02/2019,México,Sinaloa,22153,North,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,7.83,3,0.0,3.6018,,,
1272,28/09/2021,03/10/2021,México,Nayarit,28314,West,Office Supplies,Paper,White GlueTop Scratch Pads,96.256,8,0.2,31.2832,,,
1273,28/09/2021,03/10/2021,México,Nayarit,28314,West,Office Supplies,Paper,Xerox 195,10.687999999999999,2,0.2,3.7408,,,
1274,10/07/2019,14/07/2019,México,Baja California Sur,75081,North,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",338.04,3,0.2,-33.804,,,
1275,10/07/2019,14/07/2019,México,Baja California Sur,75081,North,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,154.24,4,0.2,17.352,,,
1276,29/07/2020,01/08/2020,México,Nayarit,28540,West,Office Supplies,Appliances,Holmes HEPA Air Purifier,34.848,2,0.2,6.534,,,
1277,29/07/2020,01/08/2020,México,Nayarit,28540,West,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22.0,5,0.2,1.375,,,
1278,29/07/2020,01/08/2020,México,Nayarit,28540,West,Office Supplies,Art,Newell 322,4.368,3,0.2,0.3822,,,
1279,30/10/2020,03/11/2020,México,Guerrero,19140,West,Office Supplies,Paper,Xerox 231,20.736,4,0.2,7.2576,,,
1280,30/10/2020,03/11/2020,México,Guerrero,19140,West,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",7.167999999999999,2,0.2,0.9856,,,
1281,30/10/2020,03/11/2020,México,Guerrero,19140,West,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,11.168,2,0.2,-2.5128,,,
1282,30/10/2020,03/11/2020,México,Guerrero,19140,West,Technology,Accessories,First Data FD10 PIN Pad,442.4,7,0.2,-55.3,,,
1283,06/06/2021,09/06/2021,México,Yucatán,14609,East,Office Supplies,Art,Sanford Liquid Accent Highlighters,13.36,2,0.0,4.9432,,,
1284,13/08/2019,17/08/2019,México,Nayarit,28540,West,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.232000000000001,8,0.7,-8.2368,,,
1285,13/08/2019,17/08/2019,México,Nayarit,28540,West,Office Supplies,Paper,Easy-staple paper,10.272,3,0.2,3.21,,,
1286,25/04/2021,29/04/2021,México,Baja California Sur,77095,North,Office Supplies,Paper,Xerox 1985,10.368,2,0.2,3.6288,,,
1287,25/04/2021,29/04/2021,México,Baja California Sur,77095,North,Office Supplies,Art,12 Colored Short Pencils,6.24,3,0.2,0.546,,,
1288,22/11/2018,27/11/2018,México,Baja California Sur,78207,North,Furniture,Tables,Hon 2111 Invitation Series Straight Table,206.96200000000002,2,0.3,-32.5226,,,
1289,08/12/2018,11/12/2018,México,Baja California Sur,76106,North,Office Supplies,Paper,Xerox 1945,360.712,11,0.2,130.7581,,,
1290,08/12/2018,11/12/2018,México,Baja California Sur,76106,North,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1718.4,6,0.2,150.36,,,
1291,13/07/2018,15/07/2018,México,Baja California Sur,77095,North,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,41.568000000000005,6,0.8,-66.5088,,,
1292,11/05/2021,21/05/2021,México,Baja California Sur,77095,North,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,46.864,2,0.2,7.6154,,,
1293,05/01/2021,12/01/2021,México,Guerrero,19143,West,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",19.535999999999998,3,0.2,4.8839999999999995,,,
1294,04/08/2019,08/08/2019,México,Sinaloa,23434,North,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",35.06,2,0.0,10.517999999999999,,,
1295,04/08/2019,08/08/2019,México,Sinaloa,23434,North,Office Supplies,Labels,Avery 476,4.13,1,0.0,1.8998,,,
1296,04/08/2019,08/08/2019,México,Sinaloa,23434,North,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,109.8,9,0.0,46.11600000000001,,,
1297,04/08/2019,08/08/2019,México,Sinaloa,23434,North,Office Supplies,Labels,Avery 478,9.82,2,0.0,4.8118,,,
1298,22/03/2021,26/03/2021,México,Nayarit,27405,West,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",7.644,4,0.7,-5.8604,,,
1299,22/03/2021,26/03/2021,México,Nayarit,27405,West,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,51.465,5,0.7,-39.4565,,,
1300,02/03/2020,08/03/2020,México,Baja California Sur,75081,North,Office Supplies,Supplies,Staple remover,6.976,4,0.2,-1.3952,,,
1301,02/03/2020,08/03/2020,México,Baja California Sur,75081,North,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,12.222000000000001,7,0.8,-20.1663,,,
1302,27/11/2019,29/11/2019,México,Durango,60623,North,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",97.984,2,0.2,-24.496,,,
1303,27/11/2019,29/11/2019,México,Durango,60623,North,Technology,Accessories,Memorex Micro Travel Drive 8 GB,62.4,6,0.2,19.5,,,
1304,11/11/2019,16/11/2019,México,Yucatán,10011,East,Technology,Accessories,Micropad Numeric Keypads,59.97,3,0.0,14.9925,,,
1305,11/11/2019,16/11/2019,México,Yucatán,10011,East,Office Supplies,Storage,Safco Steel Mobile File Cart,83.36,1,0.0,20.84,,,
1306,30/09/2021,04/10/2021,México,Yucatán,10011,East,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,48.94,1,0.0,24.47,,,
1307,08/12/2021,13/12/2021,México,Baja California Sur,77041,North,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.416000000000004,2,0.2,6.0416,,,
1308,05/09/2019,10/09/2019,México,Puebla,66062,Center,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,107.94,3,0.0,26.985,,,
1309,27/08/2020,30/08/2020,México,Yucatán,10024,East,Office Supplies,Storage,Iris Project Case,63.84,8,0.0,16.5984,,,
1310,27/08/2020,30/08/2020,México,Yucatán,10024,East,Technology,Phones,GE 30522EE2,347.97,3,0.0,100.9113,,,
1311,27/08/2020,30/08/2020,México,Yucatán,10024,East,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,37.008,6,0.2,11.565,,,
1312,08/08/2019,10/08/2019,México,Baja California Sur,75081,North,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,11.168,4,0.2,3.6296,,,
1313,08/08/2019,10/08/2019,México,Baja California Sur,75081,North,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",53.952,3,0.2,17.5344,,,
1314,13/11/2019,19/11/2019,México,Guanajuato,98002,West,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",4.18,1,0.0,1.5048,,,
1315,22/09/2020,26/09/2020,México,Guerrero,19134,West,Office Supplies,Binders,Clear Mylar Reinforcing Strips,5.607,1,0.7,-4.2987,,,
1316,22/09/2020,26/09/2020,México,Guerrero,19134,West,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4663.736,7,0.2,-1049.3406,,,
1317,22/09/2020,26/09/2020,México,Guerrero,19134,West,Technology,Accessories,Logitech Wireless Marathon Mouse M705,79.984,2,0.2,22.9954,,,
1318,11/02/2019,13/02/2019,México,Sonora,74133,North,Technology,Phones,Mediabridge Sport Armband iPhone 5s,69.93,7,0.0,0.6993,,,
1319,23/10/2019,29/10/2019,México,Durango,60610,North,Furniture,Furnishings,DAX Cubicle Frames - 8x10,16.156,7,0.6,-12.117,,,
1320,23/10/2019,29/10/2019,México,Durango,60610,North,Office Supplies,Paper,Xerox 1929,54.816,3,0.2,17.8152,,,
1321,09/06/2021,11/06/2021,México,Sinaloa,22801,North,Furniture,Tables,Bevis 44 x 96 Conference Tables,1441.3,7,0.0,245.021,,,
1322,20/11/2020,26/11/2020,México,Colima,43055,West,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,5,0.2,28.13,,,
1323,20/11/2020,26/11/2020,México,Colima,43055,West,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",4.656000000000001,2,0.2,1.5714,,,
1324,04/06/2018,04/06/2018,México,Guanajuato,98105,West,Office Supplies,Labels,Avery 501,7.38,2,0.0,3.4686,,,
1325,04/06/2018,04/06/2018,México,Guanajuato,98105,West,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",9.26,2,0.0,3.0558,,,
1326,25/05/2021,29/05/2021,México,Durango,60623,North,Office Supplies,Appliances,Harmony Air Purifier,75.6,2,0.8,-166.32,,,
1327,25/05/2021,29/05/2021,México,Durango,60623,North,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",29.32,2,0.6,-24.189,,,
1328,16/02/2019,20/02/2019,México,Durango,60623,North,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,92.064,6,0.8,-225.5568,,,
1329,16/02/2019,20/02/2019,México,Durango,60623,North,Office Supplies,Fasteners,Advantus Push Pins,6.976,4,0.2,1.8312,,,
1330,16/02/2019,20/02/2019,México,Durango,60623,North,Furniture,Chairs,"Global Stack Chair with Arms, Black",62.958,3,0.3,-2.6982,,,
1331,16/02/2019,20/02/2019,México,Durango,60623,North,Office Supplies,Paper,Xerox 206,5.184,1,0.2,1.8144,,,
1332,22/12/2019,28/12/2019,México,Tlaxcala,97756,Center,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",31.32,10,0.7,-25.055999999999997,,,
1333,22/12/2019,28/12/2019,México,Tlaxcala,97756,Center,Furniture,Furnishings,3M Hangers With Command Adhesive,11.84,4,0.2,3.108,,,
1334,22/12/2019,28/12/2019,México,Tlaxcala,97756,Center,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",22.784000000000002,1,0.2,4.8416,,,
1335,08/02/2019,11/02/2019,México,Nayarit,27604,West,Technology,Phones,Samsung Galaxy S4 Mini,1127.976,3,0.2,126.8973,,,
1336,13/07/2018,15/07/2018,México,Chihuahua,31204,North,Office Supplies,Paper,Xerox 1931,38.88,6,0.0,18.6624,,,
1337,18/05/2021,24/05/2021,México,Colima,44105,West,Technology,Phones,Apple iPhone 5,779.796,2,0.4,-168.9558,,,
1338,21/10/2020,21/10/2020,México,Sonora,74403,North,Technology,Phones,Polycom VVX 310 VoIP phone,1439.92,8,0.0,374.3792,,,
1339,21/10/2020,21/10/2020,México,Sonora,74403,North,Furniture,Tables,Bevis Boat-Shaped Conference Table,262.11,1,0.0,62.9064,,,
1340,05/11/2018,09/11/2018,México,Nayarit,28110,West,Furniture,Chairs,Harbour Creations Steel Folding Chair,207.0,3,0.2,25.875,,,
1341,01/08/2020,07/08/2020,México,Baja California Sur,78745,North,Technology,Machines,Bady BDG101FRU Card Printer,1439.9820000000002,3,0.4,-263.9967,,,
1342,01/08/2020,07/08/2020,México,Baja California Sur,78745,North,Office Supplies,Paper,Xerox 1998,36.288000000000004,7,0.2,12.7008,,,
1343,19/02/2020,21/02/2020,México,Chihuahua,30076,North,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,1245.86,7,0.0,361.2994,,,
1344,01/08/2021,05/08/2021,México,Nayarit,28205,West,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,17.544,3,0.2,5.9211,,,
1345,01/08/2021,05/08/2021,México,Nayarit,28205,West,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,44.128,4,0.2,12.1352,,,
1346,01/08/2021,05/08/2021,México,Nayarit,28205,West,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,62.92,1,0.2,10.2245,,,
