Backorder Risk;Distribution Center;Location;Product ID;Risk Score
56;Center B;USA;10015421;High
56;Center B;USA;10016191;High
56;Center B;USA;10016421;High
56;Center B;USA;10016601;High
56;Center B;USA;10016671;High
56;Center B;USA;10031751;High
56;Center B;USA;10031801;High
56;Center B;USA;10032841;High
56;Center B;USA;10032951;High
56;Center B;USA;10032971;High
56;Center B;USA;10033081;High
56;Center B;USA;10033181;High
56;Center B;USA;10033351;High
56;Center B;USA;10033631;High
56;Center B;USA;10033651;High
56;Center B;USA;10033961;High
56;Center B;USA;10034431;High
56;Center B;USA;10034611;High
56;Center B;USA;10034721;High
56;Center B;USA;10035191;High
56;Center B;USA;10036831;High
56;Center B;USA;10037271;High
56;Center B;USA;10037331;High
56;Center B;USA;10037441;High
56;Center B;USA;10037731;High
56;Center B;USA;10037791;High
56;Center B;USA;10037811;High
56;Center B;USA;10038231;High
56;Center B;USA;10038471;High
56;Center B;USA;10038931;High
56;Center B;USA;10039091;High
56;Center B;USA;10039521;High
56;Center B;USA;10039531;High
56;Center B;USA;10040611;Low
56;Center B;USA;10040651;Low
56;Center C;Australia;10045243;Low
56;Center C;Brazil;10050470;Low
56;Center C;Brazil;10050936;Low
56;Center C;Brazil;10051344;Low
56;Center C;Brazil;10051810;Low
56;Center C;Brazil;10052023;Low
56;Center C;France;10019322;High
56;Center C;France;10019482;High
56;Center C;France;10041292;Low
56;Center C;Greater China;10022882;High
56;Center C;Greater China;10023112;High
56;Center C;Greater China;10023852;High
56;Center C;Greater China;10024052;High
56;Center C;Greater China;10025542;High
56;Center C;Greater China;10025662;High
56;Center C;Greater China;10026602;High
56;Center C;Greater China;10027112;High
56;Center C;Greater China;10027182;High
56;Center C;Greater China;10042692;Low
56;Center C;Japan;10027922;High
56;Center C;Japan;10028552;High
56;Center C;Japan;10030662;High
56;Center C;Japan;10030762;High
56;Center C;Japan;10030942;High
56;Center C;Japan;10031092;High
56;Center C;Japan;10043172;Low
56;Center C;Japan;10043842;Low
56;Center C;Japan;10043892;Low
56;Center C;Japan;10043982;Low
56;Center C;SouthAfrica;10047070;Low
56;Center C;SouthAfrica;10047541;Low
56;Center C;SouthAfrica;10047561;Low
56;Center C;SouthAfrica;10047870;Low
56;Center C;SouthAfrica;10048270;Low
56;Center C;SouthAfrica;10048341;Low
56;Center C;SouthAfrica;10048350;Low
56;Center C;SouthAfrica;10049061;Low
56;Center C;SouthAfrica;10049230;Low
56;Center C;SouthAfrica;10049861;Low
56;Center C;Spain;10019592;High
56;Center C;Spain;10020122;High
56;Center C;Spain;10020192;High
56;Center C;Spain;10020742;High
56;Center C;Spain;10021582;High
56;Center C;Spain;10022162;High
56;Center C;Spain;10041902;Low
56;Center C;Spain;10041922;Low
56;Center C;Spain;10042152;Low
56;Center C;UK;10016892;High
56;Center C;UK;10017652;High
56;Center C;UK;10017752;High
56;Center C;UK;10017782;High
56;Center C;UK;10017942;High
56;Center C;UK;10017992;High
56;Center C;UK;10018002;High
56;Center C;USA;10000442;High
56;Center C;USA;10000592;High
56;Center C;USA;10000642;High
56;Center C;USA;10000832;High
56;Center C;USA;10000872;High
56;Center C;USA;10001092;High
56;Center C;USA;10001332;High
56;Center C;USA;10001372;High
56;Center C;USA;10002622;High
56;Center C;USA;10002672;High
56;Center C;USA;10004062;High
56;Center C;USA;10004442;High
56;Center C;USA;10004602;High
56;Center C;USA;10005072;High
56;Center C;USA;10006152;High
56;Center C;USA;10006552;High
56;Center C;USA;10006652;High
56;Center C;USA;10007232;High
56;Center C;USA;10007902;High
56;Center C;USA;10008222;High
56;Center C;USA;10009972;High
56;Center C;USA;10012162;High
56;Center C;USA;10012692;High
56;Center C;USA;10013002;High
56;Center C;USA;10013542;High
56;Center C;USA;10013942;High
56;Center C;USA;10014572;High
56;Center C;USA;10014752;High
56;Center C;USA;10015472;High
56;Center C;USA;10031782;High
56;Center C;USA;10032332;High
56;Center C;USA;10033412;High
56;Center C;USA;10035102;High
56;Center C;USA;10035192;High
56;Center C;USA;10035412;High
56;Center C;USA;10035962;High
56;Center C;USA;10036712;High
56;Center C;USA;10036892;High
56;Center C;USA;10036922;High
56;Center C;USA;10037522;High
56;Center C;USA;10038512;High
56;Center C;USA;10038542;High
56;Center C;USA;10039072;High
56;Center C;USA;10039682;High
56;Center C;USA;10040602;Low
56;Center D;France;10018643;High
56;Center D;France;10018683;High
56;Center D;France;10040793;Low
56;Center D;France;10040903;Low
56;Center D;France;10041603;Low
56;Center D;Greater China;10022823;High
56;Center D;Greater China;10023493;High
56;Center D;Greater China;10023783;High
56;Center D;Greater China;10023873;High
56;Center D;Greater China;10023893;High
56;Center D;Greater China;10024583;High
56;Center D;Greater China;10024953;High
56;Center D;Greater China;10025253;High
56;Center D;Greater China;10025593;High
56;Center D;Greater China;10025613;High
56;Center D;Greater China;10025743;High
56;Center D;Greater China;10026153;High
56;Center D;Greater China;10027113;High
56;Center D;Greater China;10042603;Low
56;Center D;Greater China;10042613;Low
56;Center D;Japan;10027493;High
56;Center D;Japan;10027763;High
56;Center D;Japan;10028143;High
56;Center D;Japan;10028233;High
56;Center D;Japan;10028293;High
56;Center D;Japan;10028513;High
56;Center D;Japan;10028533;High
56;Center D;Japan;10028733;High
56;Center D;Japan;10029243;High
56;Center D;Japan;10029393;High
56;Center D;Japan;10029783;High
56;Center D;Japan;10029793;High
56;Center D;Japan;10029993;High
56;Center D;Japan;10030593;High
56;Center D;Japan;10044213;Low
56;Center D;Spain;10019763;High
56;Center D;Spain;10019993;High
56;Center D;Spain;10022263;High
56;Center D;Spain;10041993;Low
56;Center D;Spain;10042233;Low
56;Center D;Spain;10042303;Low
56;Center D;UK;10017083;High
56;Center D;UK;10018053;High
56;Center D;USA;10000293;High
56;Center D;USA;10000363;High
56;Center D;USA;10000963;High
56;Center D;USA;10001493;High
56;Center D;USA;10001573;High
56;Center D;USA;10001803;High
56;Center D;USA;10003273;High
56;Center D;USA;10003643;High
56;Center D;USA;10004563;High
56;Center D;USA;10006503;High
56;Center D;USA;10006573;High
56;Center D;USA;10007463;High
56;Center D;USA;10007613;High
56;Center D;USA;10007683;High
56;Center D;USA;10008503;High
56;Center D;USA;10009053;High
56;Center D;USA;10010153;High
56;Center D;USA;10010223;High
56;Center D;USA;10010413;High
56;Center D;USA;10010783;High
56;Center D;USA;10011723;High
56;Center D;USA;10012953;High
56;Center D;USA;10013523;High
56;Center D;USA;10013543;High
56;Center D;USA;10013603;High
56;Center D;USA;10014103;High
56;Center D;USA;10014763;High
56;Center D;USA;10015633;High
56;Center D;USA;10016003;High
56;Center D;USA;10016123;High
56;Center D;USA;10031643;High
56;Center D;USA;10031973;High
56;Center D;USA;10032433;High
56;Center D;USA;10032813;High
56;Center D;USA;10033403;High
56;Center D;USA;10033443;High
56;Center D;USA;10033823;High
56;Center D;USA;10034983;High
56;Center D;USA;10035433;High
56;Center D;USA;10035683;High
56;Center D;USA;10035743;High
56;Center D;USA;10035833;High
56;Center D;USA;10036143;High
56;Center D;USA;10036323;High
56;Center D;USA;10036503;High
56;Center D;USA;10036843;High
56;Center D;USA;10036913;High
56;Center D;USA;10037063;High
56;Center D;USA;10037623;High
56;Center D;USA;10038153;High
56;Center D;USA;10038313;High
56;Center D;USA;10038763;High
56;Center D;USA;10038993;High
56;Center D;USA;10039803;High
56;Center E;Australia;10047282;High
56;Center E;Brazil;10045627;Low
56;Center E;Brazil;10045656;Low
56;Center E;Brazil;10050671;Low
56;Center E;Brazil;10050720;Low
56;Center E;Brazil;10050791;Low
56;Center E;Brazil;10050846;Low
56;Center E;Brazil;10051760;Low
56;Center E;Brazil;10051778;Low
56;Center E;Brazil;10052200;Low
56;Center E;France;10018604;High
56;Center E;France;10018854;High
56;Center E;France;10040784;Low
56;Center E;France;10041204;Low
56;Center E;France;10041544;Low
56;Center E;Greater China;10023404;High
56;Center E;Greater China;10024024;High
56;Center E;Greater China;10024784;High
56;Center E;Greater China;10024894;High
56;Center E;Greater China;10025314;High
56;Center E;Greater China;10025844;High
56;Center E;Greater China;10026704;High
56;Center E;Greater China;10027134;High
56;Center E;Greater China;10027414;High
56;Center E;Greater China;10042654;Low
56;Center E;Greater China;10042824;Low
56;Center E;Japan;10028134;High
56;Center E;Japan;10028164;High
56;Center E;Japan;10028484;High
56;Center E;Japan;10030884;High
56;Center E;Japan;10043324;Low
56;Center E;Japan;10043334;Low
56;Center E;Japan;10043684;Low
56;Center E;Japan;10044034;Low
56;Center E;Japan;10044984;Low
56;Center E;Japan;10045084;Low
56;Center E;SouthAfrica;10045831;Low
56;Center E;SouthAfrica;10045951;Low
56;Center E;SouthAfrica;10046082;Low
56;Center E;SouthAfrica;10046262;Low
56;Center E;SouthAfrica;10046342;Low
56;Center E;SouthAfrica;10046595;Low
56;Center E;SouthAfrica;10046931;Low
56;Center E;SouthAfrica;10046991;Low
56;Center E;SouthAfrica;10047162;Low
56;Center E;SouthAfrica;10047631;Low
56;Center E;SouthAfrica;10047815;Low
56;Center E;SouthAfrica;10048071;Low
56;Center E;SouthAfrica;10048171;Low
56;Center E;SouthAfrica;10048502;Low
56;Center E;SouthAfrica;10048764;Low
56;Center E;SouthAfrica;10048942;Low
56;Center E;SouthAfrica;10049071;Low
56;Center E;SouthAfrica;10049075;Low
56;Center E;SouthAfrica;10049395;Low
56;Center E;SouthAfrica;10049744;Low
56;Center E;SouthAfrica;10049944;Low
56;Center E;SouthAfrica;10050231;Low
56;Center E;SouthAfrica;10050291;Low
56;Center E;SouthAfrica;10050322;Low
56;Center E;Spain;10020104;High
56;Center E;Spain;10020124;High
56;Center E;Spain;10020654;High
56;Center E;Spain;10020884;High
56;Center E;Spain;10021854;High
56;Center E;UK;10017654;High
56;Center E;UK;10017924;High
56;Center E;UK;10018114;High
56;Center E;UK;10018254;High
56;Center E;UK;10018334;High
56;Center E;USA;10000184;High
56;Center E;USA;10000234;High
56;Center E;USA;10000344;High
56;Center E;USA;10000714;High
56;Center E;USA;10001244;High
56;Center E;USA;10002044;High
56;Center E;USA;10002384;High
56;Center E;USA;10002524;High
56;Center E;USA;10002874;High
56;Center E;USA;10003224;High
56;Center E;USA;10003284;High
56;Center E;USA;10003574;High
56;Center E;USA;10004164;High
56;Center E;USA;10004554;High
56;Center E;USA;10005604;High
56;Center E;USA;10006944;High
56;Center E;USA;10006964;High
56;Center E;USA;10008174;High
56;Center E;USA;10008954;High
56;Center E;USA;10009114;High
56;Center E;USA;10009744;High
56;Center E;USA;10010044;High
56;Center E;USA;10010294;High
56;Center E;USA;10010714;High
56;Center E;USA;10010884;High
56;Center E;USA;10010944;High
56;Center E;USA;10011034;High
56;Center E;USA;10011824;High
56;Center E;USA;10012104;High
56;Center E;USA;10012334;High
56;Center E;USA;10012454;High
56;Center E;USA;10012544;High
56;Center E;USA;10013204;High
56;Center E;USA;10014094;High
56;Center E;USA;10014644;High
56;Center E;USA;10015284;High
56;Center E;USA;10015304;High
56;Center E;USA;10016004;High
56;Center E;USA;10016754;High
56;Center E;USA;10031504;High
56;Center E;USA;10031514;High
56;Center E;USA;10032234;High
56;Center E;USA;10032314;High
56;Center E;USA;10033264;High
56;Center E;USA;10033524;High
56;Center E;USA;10033574;High
56;Center E;USA;10034154;High
56;Center E;USA;10036284;High
56;Center E;USA;10037014;High
56;Center E;USA;10037114;High
56;Center E;USA;10037694;High
56;Center E;USA;10037704;High
56;Center E;USA;10037834;High
56;Center E;USA;10038914;High
56;Center F;Brazil;10045293;Low
56;Center F;Brazil;10045351;Low
56;Center F;Brazil;10045624;Low
56;Center F;Brazil;10050569;Low
56;Center F;Brazil;10050717;Low
56;Center F;Brazil;10051046;Low
56;Center F;Brazil;10051157;Low
56;Center F;Brazil;10051291;Low
56;Center F;Brazil;10051611;Low
56;Center F;Brazil;10051923;Low
56;Center F;Brazil;10052007;Low
56;Center F;France;10019035;High
56;Center F;France;10019195;High
56;Center F;France;10019395;High
56;Center F;France;10040945;Low
56;Center F;France;10041595;Low
56;Center F;Greater China;10022565;High
56;Center F;Greater China;10023055;High
56;Center F;Greater China;10025625;High
56;Center F;Greater China;10026365;High
56;Center F;Greater China;10026595;High
56;Center F;Greater China;10027185;High
56;Center F;Greater China;10042895;Low
56;Center F;Japan;10027775;High
56;Center F;Japan;10028405;High
56;Center F;Japan;10028575;High
56;Center F;Japan;10029005;High
56;Center F;Japan;10029515;High
56;Center F;Japan;10043885;Low
56;Center F;Japan;10043965;Low
56;Center F;Japan;10044075;Low
56;Center F;Japan;10045035;Low
56;Center F;SouthAfrica;10045772;Low
56;Center F;SouthAfrica;10045872;Low
56;Center F;SouthAfrica;10045943;Low
56;Center F;SouthAfrica;10045965;Low
56;Center F;SouthAfrica;10046012;Low
56;Center F;SouthAfrica;10046016;Low
56;Center F;SouthAfrica;10046096;Low
56;Center F;SouthAfrica;10046365;Low
56;Center F;SouthAfrica;10046796;High
56;Center F;SouthAfrica;10047225;Low
56;Center F;SouthAfrica;10047392;High
56;Center F;SouthAfrica;10047396;Low
56;Center F;SouthAfrica;10047563;Low
56;Center F;SouthAfrica;10047652;Low
56;Center F;SouthAfrica;10047863;Low
56;Center F;SouthAfrica;10047936;Low
56;Center F;SouthAfrica;10048523;Low
56;Center F;SouthAfrica;10048532;Low
56;Center F;SouthAfrica;10048765;Low
56;Center F;SouthAfrica;10048905;High
56;Center F;SouthAfrica;10049103;Low
56;Center F;SouthAfrica;10049152;Low
56;Center F;SouthAfrica;10049472;Low
56;Center F;SouthAfrica;10049536;Low
56;Center F;SouthAfrica;10049936;Low
56;Center F;SouthAfrica;10049956;High
56;Center F;SouthAfrica;10050003;Low
56;Center F;SouthAfrica;10050032;Low
56;Center F;SouthAfrica;10050212;Low
56;Center F;Spain;10019515;High
56;Center F;Spain;10020745;High
56;Center F;Spain;10021695;High
56;Center F;Spain;10042285;Low
56;Center F;UK;10017355;High
56;Center F;UK;10017425;High
56;Center F;UK;10017475;High
56;Center F;UK;10017715;High
56;Center F;UK;10017925;High
56;Center F;UK;10018495;High
56;Center F;USA;10001305;High
56;Center F;USA;10001585;High
56;Center F;USA;10001835;High
56;Center F;USA;10003435;High
56;Center F;USA;10004625;High
56;Center F;USA;10005015;High
56;Center F;USA;10005035;High
56;Center F;USA;10005455;High
56;Center F;USA;10006155;High
56;Center F;USA;10006235;High
56;Center F;USA;10006765;High
56;Center F;USA;10006935;High
56;Center F;USA;10007205;High
56;Center F;USA;10007485;High
56;Center F;USA;10007515;High
56;Center F;USA;10007585;High
56;Center F;USA;10008115;High
56;Center F;USA;10009615;High
56;Center F;USA;10010255;High
56;Center F;USA;10010945;High
56;Center F;USA;10011235;High
56;Center F;USA;10011625;High
56;Center F;USA;10011655;High
56;Center F;USA;10012155;High
56;Center F;USA;10012505;High
56;Center F;USA;10012645;High
56;Center F;USA;10012835;High
56;Center F;USA;10014155;High
56;Center F;USA;10014775;High
56;Center F;USA;10015035;High
56;Center F;USA;10015245;High
56;Center F;USA;10015335;High
56;Center F;USA;10015605;High
56;Center F;USA;10016215;High
56;Center F;USA;10016225;High
56;Center F;USA;10016665;High
56;Center F;USA;10031575;High
56;Center F;USA;10032345;High
56;Center F;USA;10032545;High
56;Center F;USA;10032845;High
56;Center F;USA;10032935;High
56;Center F;USA;10032965;High
56;Center F;USA;10033235;High
56;Center F;USA;10033265;High
56;Center F;USA;10033875;High
56;Center F;USA;10034135;High
56;Center F;USA;10035155;High
56;Center F;USA;10035585;High
56;Center F;USA;10035745;High
56;Center F;USA;10035955;High
56;Center F;USA;10036585;High
56;Center F;USA;10037195;High
56;Center F;USA;10037695;High
56;Center F;USA;10038155;High
56;Center F;USA;10038645;High
56;Center F;USA;10038685;High
56;Center F;USA;10038925;High
56;Center F;USA;10039115;High
56;Center F;USA;10040515;Low
56;Center F;USA;10040605;Low
56;Center G;Brazil;10045629;Low
56;Center G;Brazil;10050610;Low
