	Country	Date	value	Arima ForecastValue Future	Arima ForecastValue Validation	Arima MSE	Auto-Arima ForecastValue Future	Auto-Arima ForecastValue Validation	Auto-Arima MSE	Prophet ForecastValue Future	Prophet ForecastValue Validation	Prophet MSE	Regression ForecastValue Future	Regression ForecastValue Validation	Regression MSE	Regression Slope	Regression Slope Monthly Change Proj	Regression Trend Direction
79228	Iran (Islamic Republic of)	2002-01-01	11367.15															
79229	Iran (Islamic Republic of)	2003-01-01	12454.54															
79230	Iran (Islamic Republic of)	2004-01-01	13202.48															
79231	Iran (Islamic Republic of)	2005-01-01	13901.29															
79232	Iran (Islamic Republic of)	2006-01-01	14874.5															
79233	Iran (Islamic Republic of)	2007-01-01	16331.61															
79234	Iran (Islamic Republic of)	2008-01-01	16507.1															
79235	Iran (Islamic Republic of)	2009-01-01	16608.05															
79236	Iran (Islamic Republic of)	2010-01-01	17575.69															
79237	Iran (Islamic Republic of)	2011-01-01	18192.11															
79238	Iran (Islamic Republic of)	2012-01-01	16944.78															
79239	Iran (Islamic Republic of)	2013-01-01	16990.49															
79240	Iran (Islamic Republic of)	2014-01-01	17883.54															
79241	Iran (Islamic Republic of)	2015-01-01	17622.69															
79242	Iran (Islamic Republic of)	2016-01-01	19971.25															
79243	Iran (Islamic Republic of)	2017-01-01	20884.74															
79244	Iraq	1990-01-01	7445.1															
79245	Iraq	1991-01-01	2692.8															
79246	Iraq	1992-01-01	3549.86															
79247	Iraq	1993-01-01	4597.23															
79248	Iraq	1994-01-01	4730.4															
79249	Iraq	1995-01-01	4782.3															
79250	Iraq	1996-01-01	5240.94															
79251	Iraq	1997-01-01	6263.43															
79252	Iraq	1998-01-01	8276.33															
79253	Iraq	1999-01-01	9583.34															
79254	Iraq	2000-01-01	9649.39															
79255	Iraq	2001-01-01	9811.11															
79256	Iraq	2002-01-01	9018.62															
79257	Iraq	2003-01-01	5988.41															
79258	Iraq	2004-01-01	9237.11															
79259	Iraq	2005-01-01	9698.93															
79260	Iraq	2006-01-01	10738.28															
79261	Iraq	2007-01-01	10903.32															
79262	Iraq	2008-01-01	11733.95															
79263	Iraq	2009-01-01	11902.36															
79264	Iraq	2010-01-01	12457.37															
79265	Iraq	2011-01-01	13261.6															
79266	Iraq	2012-01-01	14906.48															
79267	Iraq	2013-01-01	15787.83															
79268	Iraq	2014-01-01	15679.49															
79269	Iraq	2015-01-01	15740.86															
79270	Iraq	2016-01-01	17460.06															
79271	Iraq	2017-01-01	16935.07															
79272	Israel	1990-01-01	15165.06															
79273	Israel	1991-01-01	15902.95															
79274	Israel	1992-01-01	16932.13															
79275	Israel	1993-01-01	17573.48															
79276	Israel	1994-01-01	18789.1															
79277	Israel	1995-01-01	19911.21															
79278	Israel	1996-01-01	20747.96															
79279	Israel	1997-01-01	21421.64															
79280	Israel	1998-01-01	22061.24															
79281	Israel	1999-01-01	22600.06															
79282	Israel	2000-01-01	24930.34															
79283	Israel	2001-01-01	24908.44															
79284	Israel	2002-01-01	25213.54															
79285	Israel	2003-01-01	23802.59															
79286	Israel	2004-01-01	25218.33															
79287	Israel	2005-01-01	24819.95															
79288	Israel	2006-01-01	25667.48															
79289	Israel	2007-01-01	27449.07															
79290	Israel	2008-01-01	27399.45															
79291	Israel	2009-01-01	27494.83															
79292	Israel	2010-01-01	28829.53															
79293	Israel	2011-01-01	30568.96															
79294	Israel	2012-01-01	31725.33															
79295	Israel	2013-01-01	34178.48															
79296	Israel	2014-01-01	34262.62															
79297	Israel	2015-01-01	35514.54															
79298	Israel	2016-01-01	37513.39															
79299	Israel	2017-01-01	38867.76															
79300	Jamaica	1990-01-01	4709.37															
79301	Jamaica	1991-01-01	5060.95															
79302	Jamaica	1992-01-01	5231.15															
79303	Jamaica	1993-01-01	5804.81															
79304	Jamaica	1994-01-01	5952.32															
79305	Jamaica	1995-01-01	6159.48															
79306	Jamaica	1996-01-01	6204.75															
79307	Jamaica	1997-01-01	6179.08															
79308	Jamaica	1998-01-01	6042.99															
79309	Jamaica	1999-01-01	6144.42															
79310	Jamaica	2000-01-01	6287.01															
79311	Jamaica	2001-01-01	6467.72															
79312	Jamaica	2002-01-01	6652.36															
79313	Jamaica	2003-01-01	6989.52															
79314	Jamaica	2004-01-01	7233.4															
79315	Jamaica	2005-01-01	7489.25															
79316	Jamaica	2006-01-01	7898.22															
79317	Jamaica	2007-01-01	8179.52															
79318	Jamaica	2008-01-01	8228.83															
79319	Jamaica	2009-01-01	7892.27															
79320	Jamaica	2010-01-01	7835.51															
79321	Jamaica	2011-01-01	8101.91															
79322	Jamaica	2012-01-01	8173.3															
79323	Jamaica	2013-01-01	8326.94															
79324	Jamaica	2014-01-01	8512.17															
79325	Jamaica	2015-01-01	8651.28															
79326	Jamaica	2016-01-01	8837.64															
79327	Jamaica	2017-01-01	9065.61															
79328	Jordan	1990-01-01	4060.11															
79329	Jordan	1991-01-01	4052.28															
79330	Jordan	1992-01-01	4652.07															
79331	Jordan	1993-01-01	4720.16															
79332	Jordan	1994-01-01	4823.22															
79333	Jordan	1995-01-01	5026.1															
79334	Jordan	1996-01-01	5065.75															
79335	Jordan	1997-01-01	5195.23															
79336	Jordan	1998-01-01	5303.86															
79337	Jordan	1999-01-01	5472.04															
79338	Jordan	2000-01-01	5733.27															
79339	Jordan	2001-01-01	6065.49															
79340	Jordan	2002-01-01	6399.02															
79341	Jordan	2003-01-01	6660.53															
79342	Jordan	2004-01-01	7243.66															
79343	Jordan	2005-01-01	7833.22															
79344	Jordan	2006-01-01	8403.6															
79345	Jordan	2007-01-01	8942.36															
79346	Jordan	2008-01-01	9330.32															
79347	Jordan	2009-01-01	9434.43															
79348	Jordan	2010-01-01	9278.94															
79349	Jordan	2011-01-01	9214.21															
79350	Jordan	2012-01-01	9136.18															
79351	Jordan	2013-01-01	9081.27															
79352	Jordan	2014-01-01	9110.93															
79353	Jordan	2015-01-01	9068.3															
79354	Jordan	2016-01-01	9057.94															
79355	Jordan	2017-01-01	9172.78															
79356	Kazakhstan	1990-01-01	8432.95															
79357	Kazakhstan	1991-01-01	7706.82															
79358	Kazakhstan	1992-01-01	7469.91															
79359	Kazakhstan	1993-01-01	6990.27															
79360	Kazakhstan	1994-01-01	6330.7															
79361	Kazakhstan	1995-01-01	6037.67															
79362	Kazakhstan	1996-01-01	6272.92															
79363	Kazakhstan	1997-01-01	6592.08															
79364	Kazakhstan	1998-01-01	6650.82															
79365	Kazakhstan	1999-01-01	7001.29															
79366	Kazakhstan	2000-01-01	7886.02															
79367	Kazakhstan	2001-01-01	9170.19															
79368	Kazakhstan	2002-01-01	10223.01															
79369	Kazakhstan	2003-01-01	11358.29															
79370	Kazakhstan	2004-01-01	12702.41															
79371	Kazakhstan	2005-01-01	14255.63															
79372	Kazakhstan	2006-01-01	16094.68															
79373	Kazakhstan	2007-01-01	17788.91															
79374	Kazakhstan	2008-01-01	18509.52															
79375	Kazakhstan	2009-01-01	18382.69															
79376	Kazakhstan	2010-01-01	19685.35															
79377	Kazakhstan	2011-01-01	21276.93															
79378	Kazakhstan	2012-01-01	22407.98															
79379	Kazakhstan	2013-01-01	23823.89															
79380	Kazakhstan	2014-01-01	24924.37															
79381	Kazakhstan	2015-01-01	25123.32															
79382	Kazakhstan	2016-01-01	25314.87															
79383	Kazakhstan	2017-01-01	26490.84															
79384	Kenya	1990-01-01	1538.17															
79385	Kenya	1991-01-01	1560.42															
79386	Kenya	1992-01-01	1533.48															
79387	Kenya	1993-01-01	1527.17															
79388	Kenya	1994-01-01	1552.84															
79389	Kenya	1995-01-01	1606.78															
79390	Kenya	1996-01-01	1655.46															
79391	Kenya	1997-01-01	1644.67															
79392	Kenya	1998-01-01	1670.17															
79393	Kenya	1999-01-01	1687.73															
79394	Kenya	2000-01-01	1689.55															
79395	Kenya	2001-01-01	1745.04															
79396	Kenya	2002-01-01	1733.65															
79397	Kenya	2003-01-01	1771.18															
79398	Kenya	2004-01-01	1861.29															
79399	Kenya	2005-01-01	1979.72															
79400	Kenya	2006-01-01	2113.76															
79401	Kenya	2007-01-01	2255.73															
79402	Kenya	2008-01-01	2242.75															
79403	Kenya	2009-01-01	2271.35															
79404	Kenya	2010-01-01	2425.26															
79405	Kenya	2011-01-01	2556.87															
79406	Kenya	2012-01-01	2652.42															
79407	Kenya	2013-01-01	2782.39															
79408	Kenya	2014-01-01	2909.2															
79409	Kenya	2015-01-01	3028.69															
79410	Kenya	2016-01-01	3159.55															
79411	Kenya	2017-01-01	3292.4															
79412	Kiribati	1990-01-01	1255.91															
79413	Kiribati	1991-01-01	1275.04															
79414	Kiribati	1992-01-01	1296.73															
79415	Kiribati	1993-01-01	1322.33															
79416	Kiribati	1994-01-01	1356.69															
79417	Kiribati	1995-01-01	1366.12															
79418	Kiribati	1996-01-01	1393.54															
79419	Kiribati	1997-01-01	1418.06															
79420	Kiribati	1998-01-01	1501.86															
79421	Kiribati	1999-01-01	1475.76															
79422	Kiribati	2000-01-01	1576.32															
79423	Kiribati	2001-01-01	1561.67															
79424	Kiribati	2002-01-01	1617.72															
79425	Kiribati	2003-01-01	1653.69															
79426	Kiribati	2004-01-01	1641.07															
79427	Kiribati	2005-01-01	1743.42															
79428	Kiribati	2006-01-01	1759.23															
79429	Kiribati	2007-01-01	1803.55															
79430	Kiribati	2008-01-01	1761.53															
79431	Kiribati	2009-01-01	1751.3															
79432	Kiribati	2010-01-01	1720.66															
79433	Kiribati	2011-01-01	1750.44															
79434	Kiribati	2012-01-01	1833.8															
79435	Kiribati	2013-01-01	1910.19															
79436	Kiribati	2014-01-01	1899.1															
79437	Kiribati	2015-01-01	2082.39															
79438	Kiribati	2016-01-01	2174.69															
79439	Kiribati	2017-01-01	2185.05															
79440	Kuwait	1995-01-01	59055.59															
79441	Kuwait	1996-01-01	59715.68															
79442	Kuwait	1997-01-01	59207.49															
79443	Kuwait	1998-01-01	57952.44															
79444	Kuwait	1999-01-01	54222.34															
79445	Kuwait	2000-01-01	55407.54															
79446	Kuwait	2001-01-01	55497.15															
79447	Kuwait	2002-01-01	57106.16															
79448	Kuwait	2003-01-01	67536.36															
79449	Kuwait	2004-01-01	75510.26															
79450	Kuwait	2005-01-01	83204.78															
79451	Kuwait	2006-01-01	88307.0															
79452	Kuwait	2007-01-01	91246.89															
79453	Kuwait	2008-01-01	89990.37															
79454	Kuwait	2009-01-01	79278.0															
79455	Kuwait	2010-01-01	73665.34															
79456	Kuwait	2011-01-01	77459.54															
79457	Kuwait	2012-01-01	79106.59															
79458	Kuwait	2013-01-01	76830.41															
79459	Kuwait	2014-01-01	74847.45															
79460	Kuwait	2015-01-01	73131.61															
79461	Kuwait	2016-01-01	74347.5															
79462	Kuwait	2017-01-01	72095.68															
79463	Kyrgyzstan	1990-01-01	2245.26															
79464	Kyrgyzstan	1991-01-01	2103.17															
79465	Kyrgyzstan	1992-01-01	1831.1															
79466	Kyrgyzstan	1993-01-01	1584.4															
79467	Kyrgyzstan	1994-01-01	1293.58															
79468	Kyrgyzstan	1995-01-01	1236.53															
79469	Kyrgyzstan	1996-01-01	1328.49															
79470	Kyrgyzstan	1997-01-01	1463.7															
79471	Kyrgyzstan	1998-01-01	1487.98															
79472	Kyrgyzstan	1999-01-01	1542.88															
79473	Kyrgyzstan	2000-01-01	1643.92															
79474	Kyrgyzstan	2001-01-01	1754.14															
79475	Kyrgyzstan	2002-01-01	1764.49															
79476	Kyrgyzstan	2003-01-01	1906.1															
79477	Kyrgyzstan	2004-01-01	2070.92															
79478	Kyrgyzstan	2005-01-01	2109.88															
79479	Kyrgyzstan	2006-01-01	2218.2															
79480	Kyrgyzstan	2007-01-01	2448.32															
79481	Kyrgyzstan	2008-01-01	2680.48															
79482	Kyrgyzstan	2009-01-01	2745.45															
79483	Kyrgyzstan	2010-01-01	2733.08															
79484	Kyrgyzstan	2011-01-01	2920.6															
